date,stock
20220117,600143.SH
20220117,600150.SH
20220117,600161.SH
20220117,600176.SH
20220117,600183.SH
20220117,600196.SH
20220117,600276.SH
20220117,600309.SH
20220117,600332.SH
20220117,600346.SH
20220117,600352.SH
20220117,600362.SH
20220117,600383.SH
20220117,600406.SH
20220117,600426.SH
20220117,600436.SH
20220117,600438.SH
20220117,600489.SH
20220117,600519.SH
20220117,600547.SH
20220117,600570.SH
20220117,600584.SH
20220117,600585.SH
20220117,600588.SH
20220117,600600.SH
20220117,600606.SH
20220117,600655.SH
20220117,600660.SH
20220117,600690.SH
20220117,600741.SH
20220117,600745.SH
20220117,600760.SH
20220117,600763.SH
20220117,600795.SH
20220117,600809.SH
20220117,600837.SH
20220117,600845.SH
20220117,600848.SH
20220117,600872.SH
20220117,600886.SH
20220117,600887.SH
20220117,600893.SH
20220117,600900.SH
20220117,600905.SH
20220117,600918.SH
20220117,600919.SH
20220117,600926.SH
20220117,600958.SH
20220117,600989.SH
20220117,600999.SH
20220117,601006.SH
20220117,601009.SH
20220117,601012.SH
20220117,601021.SH
20220117,601066.SH
20220117,601088.SH
20220117,601100.SH
20220117,601108.SH
20220117,601111.SH
20220117,601138.SH
20220117,601155.SH
20220117,601162.SH
20220117,601166.SH
20220117,601169.SH
20220117,601186.SH
20220117,601211.SH
20220117,601216.SH
20220117,601225.SH
20220117,601229.SH
20220117,601231.SH
20220117,601236.SH
20220117,601238.SH
20220117,601288.SH
20220117,601318.SH
20220117,601319.SH
20220117,601328.SH
20220117,601336.SH
20220117,601360.SH
20220117,601377.SH
20220117,601390.SH
20220117,601398.SH
20220117,601600.SH
20220117,601601.SH
20220117,601607.SH
20220117,601618.SH
20220117,601628.SH
20220117,601633.SH
20220117,601658.SH
20220117,601668.SH
20220117,601669.SH
20220117,601688.SH
20220117,601696.SH
20220117,601698.SH
20220117,601728.SH
20220117,601766.SH
20220117,601788.SH
20220117,601799.SH
20220117,601800.SH
20220117,601808.SH
20220117,601816.SH
20220117,601818.SH
20220117,601838.SH
20220117,601857.SH
20220117,601865.SH
20220117,601868.SH
20220117,601877.SH
20220117,601878.SH
20220117,601881.SH
20220117,601888.SH
20220117,601898.SH
20220117,601899.SH
20220117,601901.SH
20220117,601916.SH
20220117,601919.SH
20220117,601933.SH
20220117,601939.SH
20220117,601966.SH
20220117,601985.SH
20220117,601988.SH
20220117,601989.SH
20220117,601990.SH
20220117,601995.SH
20220117,601998.SH
20220117,603019.SH
20220117,603087.SH
20220117,603160.SH
20220117,603195.SH
20220117,603233.SH
20220117,603259.SH
20220117,603260.SH
20220117,603288.SH
20220117,603338.SH
20220117,603369.SH
20220117,603392.SH
20220117,603486.SH
20220117,603501.SH
20220117,603517.SH
20220117,603658.SH
20220117,603659.SH
20220117,603799.SH
20220117,603806.SH
20220117,603833.SH
20220117,603882.SH
20220117,603899.SH
20220117,603939.SH
20220117,603986.SH
20220117,603993.SH
20220117,605499.SH
20220117,688008.SH
20220117,688009.SH
20220117,688012.SH
20220117,688036.SH
20220117,688111.SH
20220117,688126.SH
20220117,688169.SH
20220117,688363.SH
20220117,688396.SH
20220117,688561.SH
20220117,688599.SH
20220117,688981.SH
20220613,000001.SZ
20220613,000002.SZ
20220613,000063.SZ
20220613,000066.SZ
20220613,000069.SZ
20220613,000100.SZ
20220613,000157.SZ
20220613,000166.SZ
20220613,000301.SZ
20220613,000333.SZ
20220613,000338.SZ
20220613,000408.SZ
20220613,000425.SZ
20220613,000538.SZ
20220613,000568.SZ
20220613,000596.SZ
20220613,000625.SZ
20220613,000651.SZ
20220613,000661.SZ
20220613,000703.SZ
20220613,000708.SZ
20220613,000725.SZ
20220613,000768.SZ
20220613,000776.SZ
20220613,000786.SZ
20220613,000792.SZ
20220613,000800.SZ
20220613,000858.SZ
20220613,000876.SZ
20220613,000877.SZ
20220613,000895.SZ
20220613,000938.SZ
20220613,000963.SZ
20220613,000977.SZ
20220613,001289.SZ
20220613,001979.SZ
20220613,002001.SZ
20220613,002007.SZ
20220613,002008.SZ
20220613,002027.SZ
20220613,002032.SZ
20220613,002049.SZ
20220613,002050.SZ
20220613,002064.SZ
20220613,002074.SZ
20220613,002120.SZ
20220613,002129.SZ
20220613,002142.SZ
20220613,002179.SZ
20220613,002202.SZ
20220613,002230.SZ
20220613,002236.SZ
20220613,002241.SZ
20220613,002252.SZ
20220613,002271.SZ
20220613,002304.SZ
20220613,002311.SZ
20220613,002352.SZ
20220613,002371.SZ
20220613,002410.SZ
20220613,002414.SZ
20220613,002415.SZ
20220613,002459.SZ
20220613,002460.SZ
20220613,002466.SZ
20220613,002475.SZ
20220613,002493.SZ
20220613,002555.SZ
20220613,002568.SZ
20220613,002594.SZ
20220613,002600.SZ
20220613,002601.SZ
20220613,002602.SZ
20220613,002607.SZ
20220613,002648.SZ
20220613,002709.SZ
20220613,002714.SZ
20220613,002736.SZ
20220613,002791.SZ
20220613,002812.SZ
20220613,002821.SZ
20220613,002841.SZ
20220613,002916.SZ
20220613,002920.SZ
20220613,002938.SZ
20220613,003816.SZ
20220613,300003.SZ
20220613,300014.SZ
20220613,300015.SZ
20220613,300033.SZ
20220613,300059.SZ
20220613,300122.SZ
20220613,300124.SZ
20220613,300142.SZ
20220613,300207.SZ
20220613,300223.SZ
20220613,300274.SZ
20220613,300316.SZ
20220613,300347.SZ
20220613,300408.SZ
20220613,300413.SZ
20220613,300433.SZ
20220613,300450.SZ
20220613,300454.SZ
20220613,300496.SZ
20220613,300498.SZ
20220613,300529.SZ
20220613,300595.SZ
20220613,300601.SZ
20220613,300628.SZ
20220613,300661.SZ
20220613,300750.SZ
20220613,300751.SZ
20220613,300759.SZ
20220613,300760.SZ
20220613,300763.SZ
20220613,300782.SZ
20220613,300866.SZ
20220613,300896.SZ
20220613,300919.SZ
20220613,300957.SZ
20220613,300979.SZ
20220613,300999.SZ
20220613,600000.SH
20220613,600009.SH
20220613,600010.SH
20220613,600011.SH
20220613,600015.SH
20220613,600016.SH
20220613,600018.SH
20220613,600019.SH
20220613,600025.SH
20220613,600028.SH
20220613,600029.SH
20220613,600030.SH
20220613,600031.SH
20220613,600036.SH
20220613,600048.SH
20220613,600050.SH
20220613,600061.SH
20220613,600085.SH
20220613,600089.SH
20220613,600104.SH
20220613,600111.SH
20220613,600115.SH
20220613,600132.SH
20220613,600150.SH
20220613,600161.SH
20220613,600176.SH
20220613,600183.SH
20220613,600188.SH
20220613,600196.SH
20220613,600219.SH
20220613,600276.SH
20220613,600309.SH
20220613,600332.SH
20220613,600346.SH
20220613,600352.SH
20220613,600362.SH
20220613,600383.SH
20220613,600406.SH
20220613,600426.SH
20220613,600436.SH
20220613,600438.SH
20220613,600460.SH
20220613,600489.SH
20220613,600519.SH
20220613,600547.SH
20220613,600570.SH
20220613,600584.SH
20220613,600585.SH
20220613,600588.SH
20220613,600600.SH
20220613,600606.SH
20220613,600655.SH
20220613,600660.SH
20220613,600690.SH
20220613,600741.SH
20220613,600745.SH
20220613,600760.SH
20220613,600763.SH
20220613,600795.SH
20220613,600809.SH
20220613,600837.SH
20220613,600845.SH
20220613,600886.SH
20220613,600887.SH
20220613,600893.SH
20220613,600900.SH
20220613,600905.SH
20220613,600918.SH
20220613,600919.SH
20220613,600926.SH
20220613,600941.SH
20220613,600958.SH
20220613,600989.SH
20220613,600999.SH
20220613,601006.SH
20220613,601009.SH
20220613,601012.SH
20220613,601021.SH
20220613,601066.SH
20220613,601088.SH
20220613,601100.SH
20220613,601111.SH
20220613,601117.SH
20220613,601138.SH
20220613,601155.SH
20220613,601166.SH
20220613,601169.SH
20220613,601186.SH
20220613,601211.SH
20220613,601216.SH
20220613,601225.SH
20220613,601229.SH
20220613,601236.SH
20220613,601238.SH
20220613,601288.SH
20220613,601318.SH
20220613,601319.SH
20220613,601328.SH
20220613,601336.SH
20220613,601360.SH
20220613,601377.SH
20220613,601390.SH
20220613,601398.SH
20220613,601600.SH
20220613,601601.SH
20220613,601618.SH
20220613,601628.SH
20220613,601633.SH
20220613,601658.SH
20220613,601668.SH
20220613,601669.SH
20220613,601688.SH
20220613,601698.SH
20220613,601728.SH
20220613,601766.SH
20220613,601788.SH
20220613,601799.SH
20220613,601800.SH
20220613,601808.SH
20220613,601816.SH
20220613,601818.SH
20220613,601825.SH
20220613,601838.SH
20220613,601857.SH
20220613,601865.SH
20220613,601868.SH
20220613,601877.SH
20220613,601878.SH
20220613,601881.SH
20220613,601888.SH
20220613,601898.SH
20220613,601899.SH
20220613,601901.SH
20220613,601916.SH
20220613,601919.SH
20220613,601939.SH
20220613,601966.SH
20220613,601985.SH
20220613,601988.SH
20220613,601989.SH
20220613,601995.SH
20220613,601998.SH
20220613,603019.SH
20220613,603087.SH
20220613,603160.SH
20220613,603185.SH
20220613,603195.SH
20220613,603259.SH
20220613,603260.SH
20220613,603288.SH
20220613,603290.SH
20220613,603369.SH
20220613,603392.SH
20220613,603486.SH
20220613,603501.SH
20220613,603659.SH
20220613,603799.SH
20220613,603806.SH
20220613,603833.SH
20220613,603882.SH
20220613,603899.SH
20220613,603986.SH
20220613,603993.SH
20220613,605499.SH
20220613,688005.SH
20220613,688008.SH
20220613,688012.SH
20220613,688036.SH
20220613,688065.SH
20220613,688111.SH
20220613,688126.SH
20220613,688169.SH
20220613,688363.SH
20220613,688396.SH
20220613,688561.SH
20220613,688599.SH
20220613,688981.SH
20230320,000001.SZ
20230320,000002.SZ
20230320,000063.SZ
20230320,000069.SZ
20230320,000100.SZ
20230320,000157.SZ
20230320,000166.SZ
20230320,000301.SZ
20230320,000333.SZ
20230320,000338.SZ
20230320,000408.SZ
20230320,000425.SZ
20230320,000538.SZ
20230320,000568.SZ
20230320,000596.SZ
20230320,000625.SZ
20230320,000651.SZ
20230320,000661.SZ
20230320,000708.SZ
20230320,000723.SZ
20230320,000725.SZ
20230320,000733.SZ
20230320,000768.SZ
20230320,000776.SZ
20230320,000786.SZ
20230320,000792.SZ
20230320,000800.SZ
20230320,000858.SZ
20230320,000876.SZ
20230320,000877.SZ
20230320,000895.SZ
20230320,000938.SZ
20230320,000963.SZ
20230320,000977.SZ
20230320,001289.SZ
20230320,001979.SZ
20230320,002001.SZ
20230320,002007.SZ
20230320,002008.SZ
20230320,002027.SZ
20230320,002032.SZ
20230320,002049.SZ
20230320,002050.SZ
20230320,002064.SZ
20230320,002074.SZ
20230320,002120.SZ
20230320,002129.SZ
20230320,002142.SZ
20230320,002179.SZ
20230320,002180.SZ
20230320,002202.SZ
20230320,002230.SZ
20230320,002236.SZ
20230320,002241.SZ
20230320,002252.SZ
20230320,002271.SZ
20230320,002304.SZ
20230320,002311.SZ
20230320,002352.SZ
20230320,002371.SZ
20230320,002410.SZ
20230320,002414.SZ
20230320,002415.SZ
20230320,002459.SZ
20230320,002460.SZ
20230320,002466.SZ
20230320,002475.SZ
20230320,002493.SZ
20230320,002555.SZ
20230320,002594.SZ
20230320,002600.SZ
20230320,002601.SZ
20230320,002602.SZ
20230320,002648.SZ
20230320,002709.SZ
20230320,002714.SZ
20230320,002736.SZ
20230320,002756.SZ
20230320,002812.SZ
20230320,002821.SZ
20230320,002841.SZ
20230320,002916.SZ
20230320,002920.SZ
20230320,002938.SZ
20230320,003816.SZ
20230320,300014.SZ
20230320,300015.SZ
20230320,300033.SZ
20230320,300059.SZ
20230320,300122.SZ
20230320,300124.SZ
20230320,300142.SZ
20230320,300207.SZ
20230320,300223.SZ
20230320,300274.SZ
20230320,300316.SZ
20230320,300347.SZ
20230320,300408.SZ
20230320,300413.SZ
20230320,300433.SZ
20230320,300450.SZ
20230320,300454.SZ
20230320,300496.SZ
20230320,300498.SZ
20230320,300529.SZ
20230320,300595.SZ
20230320,300601.SZ
20230320,300628.SZ
20230320,300661.SZ
20230320,300750.SZ
20230320,300751.SZ
20230320,300759.SZ
20230320,300760.SZ
20230320,300763.SZ
20230320,300769.SZ
20230320,300782.SZ
20230320,300896.SZ
20230320,300919.SZ
20230320,300957.SZ
20230320,300979.SZ
20230320,300999.SZ
20230320,600000.SH
20230320,600009.SH
20230320,600010.SH
20230320,600011.SH
20230320,600015.SH
20230320,600016.SH
20230320,600018.SH
20230320,600019.SH
20230320,600025.SH
20230320,600028.SH
20230320,600029.SH
20230320,600030.SH
20230320,600031.SH
20230320,600036.SH
20230320,600039.SH
20230320,600048.SH
20230320,600050.SH
20230320,600061.SH
20230320,600085.SH
20230320,600089.SH
20230320,600104.SH
20230320,600111.SH
20230320,600115.SH
20230320,600132.SH
20230320,600150.SH
20230320,600176.SH
20230320,600183.SH
20230320,600188.SH
20230320,600196.SH
20230320,600219.SH
20230320,600233.SH
20230320,600276.SH
20230320,600309.SH
20230320,600332.SH
20230320,600346.SH
20230320,600362.SH
20230320,600383.SH
20230320,600406.SH
20230320,600426.SH
20230320,600436.SH
20230320,600438.SH
20230320,600460.SH
20230320,600519.SH
20230320,600547.SH
20230320,600570.SH
20230320,600584.SH
20230320,600585.SH
20230320,600588.SH
20230320,600600.SH
20230320,600606.SH
20230320,600660.SH
20230320,600674.SH
20230320,600690.SH
20230320,600741.SH
20230320,600745.SH
20230320,600760.SH
20230320,600763.SH
20230320,600795.SH
20230320,600803.SH
20230320,600809.SH
20230320,600837.SH
20230320,600845.SH
20230320,600884.SH
20230320,600886.SH
20230320,600887.SH
20230320,600893.SH
20230320,600900.SH
20230320,600905.SH
20230320,600918.SH
20230320,600919.SH
20230320,600926.SH
20230320,600941.SH
20230320,600958.SH
20230320,600989.SH
20230320,600999.SH
20230320,601006.SH
20230320,601009.SH
20230320,601012.SH
20230320,601021.SH
20230320,601066.SH
20230320,601088.SH
20230320,601100.SH
20230320,601111.SH
20230320,601117.SH
20230320,601138.SH
20230320,601155.SH
20230320,601166.SH
20230320,601169.SH
20230320,601186.SH
20230320,601211.SH
20230320,601216.SH
20230320,601225.SH
20230320,601229.SH
20230320,601236.SH
20230320,601238.SH
20230320,601288.SH
20230320,601318.SH
20230320,601319.SH
20230320,601328.SH
20230320,601336.SH
20230320,601360.SH
20230320,601377.SH
20230320,601390.SH
20230320,601398.SH
20230320,601600.SH
20230320,601601.SH
20230320,601615.SH
20230320,601618.SH
20230320,601628.SH
20230320,601633.SH
20230320,601658.SH
20230320,601668.SH
20230320,601669.SH
20230320,601688.SH
20230320,601689.SH
20230320,601698.SH
20230320,601728.SH
20230320,601766.SH
20230320,601788.SH
20230320,601799.SH
20230320,601800.SH
20230320,601808.SH
20230320,601816.SH
20230320,601818.SH
20230320,601838.SH
20230320,601857.SH
20230320,601865.SH
20230320,601868.SH
20230320,601877.SH
20230320,601878.SH
20230320,601881.SH
20230320,601888.SH
20230320,601898.SH
20230320,601899.SH
20230320,601901.SH
20230320,601919.SH
20230320,601939.SH
20230320,601966.SH
20230320,601985.SH
20230320,601988.SH
20230320,601989.SH
20230320,601995.SH
20230320,601998.SH
20230320,603019.SH
20230320,603185.SH
20230320,603195.SH
20230320,603259.SH
20230320,603260.SH
20230320,603288.SH
20230320,603290.SH
20230320,603369.SH
20230320,603392.SH
20230320,603486.SH
20230320,603501.SH
20230320,603659.SH
20230320,603799.SH
20230320,603806.SH
20230320,603833.SH
20230320,603882.SH
20230320,603899.SH
20230320,603986.SH
20230320,603993.SH
20230320,605117.SH
20230320,605499.SH
20230320,688005.SH
20230320,688008.SH
20230320,688012.SH
20230320,688036.SH
20230320,688065.SH
20230320,688111.SH
20230320,688126.SH
20230320,688169.SH
20230320,688187.SH
20230320,688303.SH
20230320,688363.SH
20230320,688396.SH
20230320,688561.SH
20230320,688599.SH
20230320,688981.SH
20230612,000001.SZ
20230612,000002.SZ
20230612,000063.SZ
20230612,000069.SZ
20230612,000100.SZ
20230612,000157.SZ
20230612,000166.SZ
20230612,000301.SZ
20230612,000333.SZ
20230612,000338.SZ
20230612,000408.SZ
20230612,000425.SZ
20230612,000538.SZ
20230612,000568.SZ
20230612,000596.SZ
20230612,000617.SZ
20230612,000625.SZ
20230612,000651.SZ
20230612,000661.SZ
20230612,000708.SZ
20230612,000723.SZ
20230612,000725.SZ
20230612,000733.SZ
20230612,000768.SZ
20230612,000776.SZ
20230612,000786.SZ
20230612,000792.SZ
20230612,000800.SZ
20230612,000858.SZ
20230612,000876.SZ
20230612,000877.SZ
20230612,000895.SZ
20230612,000938.SZ
20230612,000963.SZ
20230612,000977.SZ
20230612,000983.SZ
20230612,001289.SZ
20230612,001979.SZ
20230612,002001.SZ
20230612,002007.SZ
20230612,002027.SZ
20230612,002049.SZ
20230612,002050.SZ
20230612,002064.SZ
20230612,002074.SZ
20230612,002120.SZ
20230612,002129.SZ
20230612,002142.SZ
20230612,002179.SZ
20230612,002180.SZ
20230612,002202.SZ
20230612,002230.SZ
20230612,002236.SZ
20230612,002241.SZ
20230612,002252.SZ
20230612,002271.SZ
20230612,002304.SZ
20230612,002311.SZ
20230612,002352.SZ
20230612,002371.SZ
20230612,002410.SZ
20230612,002414.SZ
20230612,002415.SZ
20230612,002459.SZ
20230612,002460.SZ
20230612,002466.SZ
20230612,002475.SZ
20230612,002493.SZ
20230612,002555.SZ
20230612,002594.SZ
20230612,002601.SZ
20230612,002648.SZ
20230612,002709.SZ
20230612,002714.SZ
20230612,002736.SZ
20230612,002756.SZ
20230612,002812.SZ
20230612,002821.SZ
20230612,002841.SZ
20230612,002916.SZ
20230612,002920.SZ
20230612,002938.SZ
20230612,003816.SZ
20230612,300014.SZ
20230612,300015.SZ
20230612,300033.SZ
20230612,300059.SZ
20230612,300122.SZ
20230612,300124.SZ
20230612,300142.SZ
20230612,300207.SZ
20230612,300223.SZ
20230612,300274.SZ
20230612,300316.SZ
20230612,300347.SZ
20230612,300408.SZ
20230612,300413.SZ
20230612,300433.SZ
20230612,300450.SZ
20230612,300454.SZ
20230612,300496.SZ
20230612,300498.SZ
20230612,300601.SZ
20230612,300628.SZ
20230612,300661.SZ
20230612,300750.SZ
20230612,300751.SZ
20230612,300759.SZ
20230612,300760.SZ
20230612,300763.SZ
20230612,300769.SZ
20230612,300782.SZ
20230612,300896.SZ
20230612,300919.SZ
20230612,300957.SZ
20230612,300979.SZ
20230612,300999.SZ
20230612,600000.SH
20230612,600009.SH
20230612,600010.SH
20230612,600011.SH
20230612,600015.SH
20230612,600016.SH
20230612,600018.SH
20230612,600019.SH
20230612,600025.SH
20230612,600028.SH
20230612,600029.SH
20230612,600030.SH
20230612,600031.SH
20230612,600036.SH
20230612,600039.SH
20230612,600048.SH
20230612,600050.SH
20230612,600061.SH
20230612,600085.SH
20230612,600089.SH
20230612,600104.SH
20230612,600111.SH
20230612,600115.SH
20230612,600132.SH
20230612,600150.SH
20230612,600176.SH
20230612,600183.SH
20230612,600188.SH
20230612,600196.SH
20230612,600219.SH
20230612,600233.SH
20230612,600276.SH
20230612,600309.SH
20230612,600332.SH
20230612,600346.SH
20230612,600362.SH
20230612,600383.SH
20230612,600406.SH
20230612,600426.SH
20230612,600436.SH
20230612,600438.SH
20230612,600460.SH
20230612,600519.SH
20230612,600547.SH
20230612,600570.SH
20230612,600584.SH
20230612,600585.SH
20230612,600588.SH
20230612,600600.SH
20230612,600606.SH
20230612,600660.SH
20230612,600674.SH
20230612,600690.SH
20230612,600732.SH
20230612,600741.SH
20230612,600745.SH
20230612,600754.SH
20230612,600760.SH
20230612,600763.SH
20230612,600795.SH
20230612,600803.SH
20230612,600809.SH
20230612,600837.SH
20230612,600845.SH
20230612,600875.SH
20230612,600884.SH
20230612,600886.SH
20230612,600887.SH
20230612,600893.SH
20230612,600900.SH
20230612,600905.SH
20230612,600918.SH
20230612,600919.SH
20230612,600926.SH
20230612,600941.SH
20230612,600958.SH
20230612,600989.SH
20230612,600999.SH
20230612,601006.SH
20230612,601009.SH
20230612,601012.SH
20230612,601021.SH
20230612,601066.SH
20230612,601088.SH
20230612,601100.SH
20230612,601111.SH
20230612,601117.SH
20230612,601138.SH
20230612,601155.SH
20230612,601166.SH
20230612,601169.SH
20230612,601186.SH
20230612,601211.SH
20230612,601216.SH
20230612,601225.SH
20230612,601229.SH
20230612,601236.SH
20230612,601238.SH
20230612,601288.SH
20230612,601318.SH
20230612,601319.SH
20230612,601328.SH
20230612,601336.SH
20230612,601360.SH
20230612,601377.SH
20230612,601390.SH
20230612,601398.SH
20230612,601600.SH
20230612,601601.SH
20230612,601607.SH
20230612,601615.SH
20230612,601618.SH
20230612,601628.SH
20230612,601633.SH
20230612,601658.SH
20230612,601668.SH
20230612,601669.SH
20230612,601688.SH
20230612,601689.SH
20230612,601698.SH
20230612,601699.SH
20230612,601728.SH
20230612,601766.SH
20230612,601788.SH
20230612,601799.SH
20230612,601800.SH
20230612,601808.SH
20230612,601816.SH
20230612,601818.SH
20230612,601838.SH
20230612,601857.SH
20230612,601865.SH
20230612,601868.SH
20230612,601872.SH
20230612,601877.SH
20230612,601878.SH
20230612,601881.SH
20230612,601888.SH
20230612,601898.SH
20230612,601899.SH
20230612,601901.SH
20230612,601919.SH
20230612,601939.SH
20230612,601985.SH
20230612,601988.SH
20230612,601989.SH
20230612,601995.SH
20230612,601998.SH
20230612,603019.SH
20230612,603185.SH
20230612,603195.SH
20230612,603259.SH
20230612,603260.SH
20230612,603288.SH
20230612,603290.SH
20230612,603369.SH
20230612,603392.SH
20230612,603486.SH
20230612,603501.SH
20230612,603659.SH
20230612,603799.SH
20230612,603806.SH
20230612,603833.SH
20230612,603899.SH
20230612,603986.SH
20230612,603993.SH
20230612,605117.SH
20230612,605499.SH
